,decade,month,Date,Extent,Month
6098,2000,2000-01,13,4.781000000000001,1
6464,2000,2001-01,13,5.365,1
6829,2000,2002-01,13,4.803,1
7194,2000,2003-01,13,5.968,1
7559,2000,2004-01,13,5.7410000000000005,1
7925,2000,2005-01,13,4.984,1
8290,2000,2006-01,13,4.2139999999999995,1
8655,2000,2007-01,13,4.931,1
9020,2000,2008-01,13,6.837000000000001,1
9386,2000,2009-01,13,6.191,1
6099,2000,2000-01,14,4.705,1
6465,2000,2001-01,14,5.3389999999999995,1
6830,2000,2002-01,14,4.718,1
7195,2000,2003-01,14,5.8839999999999995,1
7560,2000,2004-01,14,5.678999999999999,1
7926,2000,2005-01,14,4.751,1
8291,2000,2006-01,14,4.163,1
8656,2000,2007-01,14,4.831,1
9021,2000,2008-01,14,6.545,1
9387,2000,2009-01,14,6.131,1
6100,2000,2000-01,15,4.628,1
6466,2000,2001-01,15,5.23,1
6831,2000,2002-01,15,4.609,1
7196,2000,2003-01,15,5.827999999999999,1
7561,2000,2004-01,15,5.66,1
7927,2000,2005-01,15,4.583,1
8292,2000,2006-01,15,4.082,1
8657,2000,2007-01,15,4.675,1
9022,2000,2008-01,15,6.327000000000001,1
9388,2000,2009-01,15,5.891,1
6101,2000,2000-01,16,4.579,1
6467,2000,2001-01,16,5.167000000000001,1
6832,2000,2002-01,16,4.558,1
7197,2000,2003-01,16,5.6979999999999995,1
7562,2000,2004-01,16,5.58,1
7928,2000,2005-01,16,4.399,1
8293,2000,2006-01,16,4.004,1
8658,2000,2007-01,16,4.5969999999999995,1
9023,2000,2008-01,16,6.1770000000000005,1
9389,2000,2009-01,16,5.76,1
6102,2000,2000-01,17,4.515,1
6468,2000,2001-01,17,5.078,1
6833,2000,2002-01,17,4.42,1
7198,2000,2003-01,17,5.6129999999999995,1
7563,2000,2004-01,17,5.505,1
7929,2000,2005-01,17,4.263,1
8294,2000,2006-01,17,3.908,1
8659,2000,2007-01,17,4.416,1
9024,2000,2008-01,17,5.978,1
9390,2000,2009-01,17,5.5329999999999995,1
6103,2000,2000-01,18,4.408,1
6469,2000,2001-01,18,5.012,1
6834,2000,2002-01,18,4.266,1
7199,2000,2003-01,18,5.57,1
7564,2000,2004-01,18,5.358,1
7930,2000,2005-01,18,4.184,1
8295,2000,2006-01,18,3.782,1
8660,2000,2007-01,18,4.2410000000000005,1
9025,2000,2008-01,18,5.872000000000001,1
9391,2000,2009-01,18,5.355,1
6104,2000,2000-01,19,4.32,1
6470,2000,2001-01,19,4.984,1
6835,2000,2002-01,19,4.2330000000000005,1
7200,2000,2003-01,19,5.459,1
7565,2000,2004-01,19,5.291,1
7931,2000,2005-01,19,4.146,1
8296,2000,2006-01,19,3.668,1
8661,2000,2007-01,19,4.105,1
9026,2000,2008-01,19,5.75,1
9392,2000,2009-01,19,5.202000000000001,1
6105,2000,2000-01,20,4.246,1
6471,2000,2001-01,20,4.9,1
6836,2000,2002-01,20,4.229,1
7201,2000,2003-01,20,5.297999999999999,1
7566,2000,2004-01,20,5.146,1
7932,2000,2005-01,20,4.079,1
8297,2000,2006-01,20,3.577,1
8662,2000,2007-01,20,3.991,1
9027,2000,2008-01,20,5.577999999999999,1
9393,2000,2009-01,20,5.104,1
6106,2000,2000-01,21,4.183,1
6472,2000,2001-01,21,4.809,1
6837,2000,2002-01,21,4.09,1
7202,2000,2003-01,21,5.175,1
7567,2000,2004-01,21,5.013999999999999,1
7933,2000,2005-01,21,4.003,1
8298,2000,2006-01,21,3.5580000000000003,1
8663,2000,2007-01,21,3.903,1
9028,2000,2008-01,21,5.495,1
9394,2000,2009-01,21,4.947,1
6107,2000,2000-01,22,4.093999999999999,1
6473,2000,2001-01,22,4.749,1
6838,2000,2002-01,22,3.9960000000000004,1
7203,2000,2003-01,22,5.044,1
7568,2000,2004-01,22,4.914,1
7934,2000,2005-01,22,3.915,1
8299,2000,2006-01,22,3.448,1
8664,2000,2007-01,22,3.883,1
9029,2000,2008-01,22,5.358,1
9395,2000,2009-01,22,4.757,1
6108,2000,2000-01,23,3.9539999999999997,1
6474,2000,2001-01,23,4.666,1
6839,2000,2002-01,23,3.9339999999999997,1
7204,2000,2003-01,23,4.9110000000000005,1
7569,2000,2004-01,23,4.888,1
7935,2000,2005-01,23,3.885,1
8300,2000,2006-01,23,3.392,1
8665,2000,2007-01,23,3.762,1
9030,2000,2008-01,23,5.212999999999999,1
9396,2000,2009-01,23,4.562,1
6109,2000,2000-01,24,3.912,1
6475,2000,2001-01,24,4.552,1
6840,2000,2002-01,24,3.8710000000000004,1
7205,2000,2003-01,24,4.809,1
7570,2000,2004-01,24,4.748,1
7936,2000,2005-01,24,3.7739999999999996,1
8301,2000,2006-01,24,3.322,1
8666,2000,2007-01,24,3.6889999999999996,1
9031,2000,2008-01,24,5.122000000000001,1
9397,2000,2009-01,24,4.437,1
6110,2000,2000-01,25,3.827,1
6476,2000,2001-01,25,4.504,1
6841,2000,2002-01,25,3.752,1
7206,2000,2003-01,25,4.742,1
7571,2000,2004-01,25,4.703,1
7937,2000,2005-01,25,3.715,1
8302,2000,2006-01,25,3.2539999999999996,1
8667,2000,2007-01,25,3.6010000000000004,1
9032,2000,2008-01,25,5.04,1
9398,2000,2009-01,25,4.3,1
6111,2000,2000-01,26,3.738,1
6477,2000,2001-01,26,4.503,1
6842,2000,2002-01,26,3.708,1
7207,2000,2003-01,26,4.61,1
7572,2000,2004-01,26,4.636,1
7938,2000,2005-01,26,3.5810000000000004,1
8303,2000,2006-01,26,3.196,1
8668,2000,2007-01,26,3.543,1
9033,2000,2008-01,26,4.891,1
9399,2000,2009-01,26,4.218999999999999,1
6112,2000,2000-01,27,3.638,1
6478,2000,2001-01,27,4.4430000000000005,1
6843,2000,2002-01,27,3.647,1
7208,2000,2003-01,27,4.516,1
7573,2000,2004-01,27,4.625,1
7939,2000,2005-01,27,3.5010000000000003,1
8304,2000,2006-01,27,3.1519999999999997,1
8669,2000,2007-01,27,3.471,1
9034,2000,2008-01,27,4.736000000000001,1
9400,2000,2009-01,27,4.092,1
6113,2000,2000-01,28,3.577,1
6479,2000,2001-01,28,4.44,1
6844,2000,2002-01,28,3.603,1
7209,2000,2003-01,28,4.4639999999999995,1
7574,2000,2004-01,28,4.524,1
7940,2000,2005-01,28,3.5210000000000004,1
8305,2000,2006-01,28,3.091,1
8670,2000,2007-01,28,3.458,1
9035,2000,2008-01,28,4.577,1
9401,2000,2009-01,28,3.966,1
6114,2000,2000-01,29,3.534,1
6480,2000,2001-01,29,4.314,1
6845,2000,2002-01,29,3.5869999999999997,1
7210,2000,2003-01,29,4.386,1
7575,2000,2004-01,29,4.363,1
7941,2000,2005-01,29,3.515,1
8306,2000,2006-01,29,3.0239999999999996,1
8671,2000,2007-01,29,3.4010000000000002,1
9036,2000,2008-01,29,4.5089999999999995,1
9402,2000,2009-01,29,3.906,1
6115,2000,2000-01,30,3.523,1
6481,2000,2001-01,30,4.279,1
6846,2000,2002-01,30,3.478,1
7211,2000,2003-01,30,4.336,1
7576,2000,2004-01,30,4.27,1
7942,2000,2005-01,30,3.435,1
8307,2000,2006-01,30,2.965,1
8672,2000,2007-01,30,3.3169999999999997,1
9037,2000,2008-01,30,4.398,1
9403,2000,2009-01,30,3.784,1
6116,2000,2000-01,31,3.444,1
6482,2000,2001-01,31,4.215,1
6847,2000,2002-01,31,3.4219999999999997,1
7212,2000,2003-01,31,4.288,1
7577,2000,2004-01,31,4.191,1
7943,2000,2005-01,31,3.363,1
8308,2000,2006-01,31,2.9389999999999996,1
8673,2000,2007-01,31,3.245,1
9038,2000,2008-01,31,4.381,1
9404,2000,2009-01,31,3.78,1
6117,2000,2000-02,1,3.423,2
6483,2000,2001-02,1,4.137,2
6848,2000,2002-02,1,3.4,2
7213,2000,2003-02,1,4.186,2
7578,2000,2004-02,1,4.088,2
7944,2000,2005-02,1,3.258,2
8309,2000,2006-02,1,2.898,2
8674,2000,2007-02,1,3.18,2
9039,2000,2008-02,1,4.253,2
9405,2000,2009-02,1,3.623,2
6118,2000,2000-02,2,3.398,2
6484,2000,2001-02,2,4.064,2
6849,2000,2002-02,2,3.3569999999999998,2
7214,2000,2003-02,2,4.128,2
7579,2000,2004-02,2,4.079,2
7945,2000,2005-02,2,3.2030000000000003,2
8310,2000,2006-02,2,2.82,2
8675,2000,2007-02,2,3.19,2
9040,2000,2008-02,2,4.166,2
9406,2000,2009-02,2,3.549,2
6119,2000,2000-02,3,3.3289999999999997,2
6485,2000,2001-02,3,4.0,2
6850,2000,2002-02,3,3.305,2
7215,2000,2003-02,3,4.062,2
7580,2000,2004-02,3,4.001,2
7946,2000,2005-02,3,3.156,2
8311,2000,2006-02,3,2.7760000000000002,2
8676,2000,2007-02,3,3.1439999999999997,2
9041,2000,2008-02,3,4.083,2
9407,2000,2009-02,3,3.4419999999999997,2
6120,2000,2000-02,4,3.1839999999999997,2
6486,2000,2001-02,4,3.9210000000000003,2
6851,2000,2002-02,4,3.282,2
7216,2000,2003-02,4,4.023,2
7581,2000,2004-02,4,3.957,2
7947,2000,2005-02,4,3.133,2
8312,2000,2006-02,4,2.784,2
8677,2000,2007-02,4,3.1010000000000004,2
9042,2000,2008-02,4,4.061,2
9408,2000,2009-02,4,3.411,2
6121,2000,2000-02,5,3.057,2
6487,2000,2001-02,5,3.878,2
6852,2000,2002-02,5,3.275,2
7217,2000,2003-02,5,3.975,2
7582,2000,2004-02,5,3.917,2
7948,2000,2005-02,5,3.1189999999999998,2
8313,2000,2006-02,5,2.795,2
8678,2000,2007-02,5,3.057,2
9043,2000,2008-02,5,4.044,2
9409,2000,2009-02,5,3.295,2
6122,2000,2000-02,6,3.036,2
6488,2000,2001-02,6,3.747,2
6853,2000,2002-02,6,3.2239999999999998,2
7218,2000,2003-02,6,3.947,2
7583,2000,2004-02,6,3.903,2
7949,2000,2005-02,6,3.097,2
8314,2000,2006-02,6,2.786,2
8679,2000,2007-02,6,3.05,2
9044,2000,2008-02,6,3.983,2
9410,2000,2009-02,6,3.18,2
6123,2000,2000-02,7,2.9810000000000003,2
6489,2000,2001-02,7,3.676,2
6854,2000,2002-02,7,3.1830000000000003,2
7219,2000,2003-02,7,3.908,2
7584,2000,2004-02,7,3.866,2
7950,2000,2005-02,7,3.048,2
8315,2000,2006-02,7,2.785,2
8680,2000,2007-02,7,2.9939999999999998,2
9045,2000,2008-02,7,3.992,2
9411,2000,2009-02,7,3.1660000000000004,2
6124,2000,2000-02,8,2.99,2
6490,2000,2001-02,8,3.718,2
6855,2000,2002-02,8,3.096,2
7220,2000,2003-02,8,3.85,2
7585,2000,2004-02,8,3.781,2
7951,2000,2005-02,8,3.013,2
8316,2000,2006-02,8,2.745,2
8681,2000,2007-02,8,2.9589999999999996,2
9046,2000,2008-02,8,3.928,2
9412,2000,2009-02,8,3.147,2
6125,2000,2000-02,9,2.9360000000000004,2
6491,2000,2001-02,9,3.702,2
6856,2000,2002-02,9,3.04,2
7221,2000,2003-02,9,3.84,2
7586,2000,2004-02,9,3.721,2
7952,2000,2005-02,9,2.96,2
8317,2000,2006-02,9,2.702,2
8682,2000,2007-02,9,2.948,2
9047,2000,2008-02,9,3.8710000000000004,2
9413,2000,2009-02,9,3.145,2
6126,2000,2000-02,10,2.9130000000000003,2
6492,2000,2001-02,10,3.687,2
6857,2000,2002-02,10,3.052,2
7222,2000,2003-02,10,3.8110000000000004,2
7587,2000,2004-02,10,3.6010000000000004,2
7953,2000,2005-02,10,2.972,2
8318,2000,2006-02,10,2.641,2
8683,2000,2007-02,10,2.903,2
9048,2000,2008-02,10,3.9019999999999997,2
9414,2000,2009-02,10,3.0469999999999997,2
6127,2000,2000-02,11,2.884,2
6493,2000,2001-02,11,3.608,2
6858,2000,2002-02,11,3.017,2
7223,2000,2003-02,11,3.7569999999999997,2
7588,2000,2004-02,11,3.58,2
7954,2000,2005-02,11,2.975,2
8319,2000,2006-02,11,2.6319999999999997,2
8684,2000,2007-02,11,2.8560000000000003,2
9049,2000,2008-02,11,3.839,2
9415,2000,2009-02,11,2.98,2
6128,2000,2000-02,12,2.8369999999999997,2
6494,2000,2001-02,12,3.57,2
6859,2000,2002-02,12,2.906,2
7224,2000,2003-02,12,3.7110000000000003,2
7589,2000,2004-02,12,3.532,2
7955,2000,2005-02,12,2.923,2
8320,2000,2006-02,12,2.67,2
8685,2000,2007-02,12,2.8710000000000004,2
9050,2000,2008-02,12,3.737,2
9416,2000,2009-02,12,2.9389999999999996,2
6129,2000,2000-02,13,2.7319999999999998,2
6495,2000,2001-02,13,3.5380000000000003,2
6860,2000,2002-02,13,2.8930000000000002,2
7225,2000,2003-02,13,3.727,2
7590,2000,2004-02,13,3.512,2
7956,2000,2005-02,13,2.8939999999999997,2
8321,2000,2006-02,13,2.7,2
8686,2000,2007-02,13,2.838,2
9051,2000,2008-02,13,3.767,2
9417,2000,2009-02,13,2.9210000000000003,2
6130,2000,2000-02,14,2.702,2
6496,2000,2001-02,14,3.529,2
6861,2000,2002-02,14,2.8560000000000003,2
7226,2000,2003-02,14,3.693,2
7591,2000,2004-02,14,3.5,2
7957,2000,2005-02,14,2.883,2
8322,2000,2006-02,14,2.645,2
8687,2000,2007-02,14,2.8089999999999997,2
9052,2000,2008-02,14,3.7439999999999998,2
9418,2000,2009-02,14,2.858,2
6131,2000,2000-02,15,2.685,2
6497,2000,2001-02,15,3.4760000000000004,2
6862,2000,2002-02,15,2.7760000000000002,2
7227,2000,2003-02,15,3.7039999999999997,2
7592,2000,2004-02,15,3.475,2
7958,2000,2005-02,15,2.865,2
8323,2000,2006-02,15,2.59,2
8688,2000,2007-02,15,2.81,2
9053,2000,2008-02,15,3.753,2
9419,2000,2009-02,15,2.7939999999999996,2
6132,2000,2000-02,16,2.682,2
6498,2000,2001-02,16,3.488,2
6863,2000,2002-02,16,2.75,2
7228,2000,2003-02,16,3.727,2
7593,2000,2004-02,16,3.437,2
7959,2000,2005-02,16,2.844,2
8324,2000,2006-02,16,2.5669999999999997,2
8689,2000,2007-02,16,2.7430000000000003,2
9054,2000,2008-02,16,3.7460000000000004,2
9420,2000,2009-02,16,2.799,2
6133,2000,2000-02,17,2.752,2
6499,2000,2001-02,17,3.465,2
6864,2000,2002-02,17,2.77,2
7229,2000,2003-02,17,3.6260000000000003,2
7594,2000,2004-02,17,3.33,2
7960,2000,2005-02,17,2.832,2
8325,2000,2006-02,17,2.562,2
8690,2000,2007-02,17,2.736,2
9055,2000,2008-02,17,3.885,2
9421,2000,2009-02,17,2.7880000000000003,2
6134,2000,2000-02,18,2.582,2
6500,2000,2001-02,18,3.466,2
6865,2000,2002-02,18,2.7289999999999996,2
7230,2000,2003-02,18,3.658,2
7595,2000,2004-02,18,3.3569999999999998,2
7961,2000,2005-02,18,2.804,2
8326,2000,2006-02,18,2.539,2
8691,2000,2007-02,18,2.8160000000000003,2
9056,2000,2008-02,18,3.8289999999999997,2
9422,2000,2009-02,18,2.78,2
6135,2000,2000-02,19,2.588,2
6501,2000,2001-02,19,3.4410000000000003,2
6866,2000,2002-02,19,2.7489999999999997,2
7231,2000,2003-02,19,3.6310000000000002,2
7596,2000,2004-02,19,3.2969999999999997,2
7962,2000,2005-02,19,2.8569999999999998,2
8327,2000,2006-02,19,2.512,2
8692,2000,2007-02,19,2.7230000000000003,2
9057,2000,2008-02,19,3.763,2
9423,2000,2009-02,19,2.76,2
6136,2000,2000-02,20,2.659,2
6502,2000,2001-02,20,3.4589999999999996,2
6867,2000,2002-02,20,2.697,2
7232,2000,2003-02,20,3.656,2
7597,2000,2004-02,20,3.259,2
7963,2000,2005-02,20,2.877,2
8328,2000,2006-02,20,2.487,2
8693,2000,2007-02,20,2.74,2
9058,2000,2008-02,20,3.6919999999999997,2
9424,2000,2009-02,20,2.741,2
6137,2000,2000-02,21,2.73,2
6503,2000,2001-02,21,3.485,2
6868,2000,2002-02,21,2.727,2
7233,2000,2003-02,21,3.6839999999999997,2
7598,2000,2004-02,21,3.363,2
7964,2000,2005-02,21,2.9010000000000002,2
8329,2000,2006-02,21,2.513,2
8694,2000,2007-02,21,2.7560000000000002,2
9059,2000,2008-02,21,3.736,2
9425,2000,2009-02,21,2.677,2
6138,2000,2000-02,22,2.88,2
6504,2000,2001-02,22,3.487,2
6869,2000,2002-02,22,2.716,2
7234,2000,2003-02,22,3.696,2
7599,2000,2004-02,22,3.325,2
7965,2000,2005-02,22,2.875,2
8330,2000,2006-02,22,2.544,2
8695,2000,2007-02,22,2.748,2
9060,2000,2008-02,22,3.786,2
9426,2000,2009-02,22,2.6710000000000003,2
6139,2000,2000-02,23,2.9360000000000004,2
6505,2000,2001-02,23,3.46,2
6870,2000,2002-02,23,2.765,2
7235,2000,2003-02,23,3.737,2
7600,2000,2004-02,23,3.3139999999999996,2
7966,2000,2005-02,23,2.887,2
8331,2000,2006-02,23,2.543,2
8696,2000,2007-02,23,2.779,2
9061,2000,2008-02,23,3.807,2
9427,2000,2009-02,23,2.73,2
6140,2000,2000-02,24,2.863,2
6506,2000,2001-02,24,3.517,2
6871,2000,2002-02,24,2.727,2
7236,2000,2003-02,24,3.696,2
7601,2000,2004-02,24,3.39,2
7967,2000,2005-02,24,2.8930000000000002,2
8332,2000,2006-02,24,2.5469999999999997,2
8697,2000,2007-02,24,2.766,2
9062,2000,2008-02,24,3.845,2
9428,2000,2009-02,24,2.7060000000000004,2
6141,2000,2000-02,25,2.86,2
6507,2000,2001-02,25,3.569,2
6872,2000,2002-02,25,2.846,2
7237,2000,2003-02,25,3.655,2
7602,2000,2004-02,25,3.39,2
7968,2000,2005-02,25,2.89,2
8333,2000,2006-02,25,2.5789999999999997,2
8698,2000,2007-02,25,2.8280000000000003,2
9063,2000,2008-02,25,3.877,2
9429,2000,2009-02,25,2.81,2
6142,2000,2000-02,26,2.898,2
6508,2000,2001-02,26,3.6430000000000002,2
6873,2000,2002-02,26,2.859,2
7238,2000,2003-02,26,3.6860000000000004,2
7603,2000,2004-02,26,3.457,2
7969,2000,2005-02,26,2.897,2
8334,2000,2006-02,26,2.615,2
8699,2000,2007-02,26,2.937,2
9064,2000,2008-02,26,3.971,2
9430,2000,2009-02,26,2.8369999999999997,2
6143,2000,2000-02,27,2.9189999999999996,2
6509,2000,2001-02,27,3.722,2
6874,2000,2002-02,27,2.9019999999999997,2
7239,2000,2003-02,27,3.656,2
7604,2000,2004-02,27,3.438,2
7970,2000,2005-02,27,3.0460000000000003,2
8335,2000,2006-02,27,2.617,2
8700,2000,2007-02,27,3.002,2
9065,2000,2008-02,27,3.929,2
9431,2000,2009-02,27,2.925,2
6144,2000,2000-02,28,2.93,2
6510,2000,2001-02,28,3.7569999999999997,2
6875,2000,2002-02,28,2.992,2
7240,2000,2003-02,28,3.65,2
7605,2000,2004-02,28,3.505,2
7971,2000,2005-02,28,3.0469999999999997,2
8336,2000,2006-02,28,2.645,2
8701,2000,2007-02,28,3.045,2
9066,2000,2008-02,28,3.9360000000000004,2
9432,2000,2009-02,28,3.015,2
6145,2000,2000-02,29,2.923,2
7606,2000,2004-02,29,3.548,2
9067,2000,2008-02,29,4.016,2
6146,2000,2000-03,1,2.984,3
6511,2000,2001-03,1,3.781,3
6876,2000,2002-03,1,3.016,3
7241,2000,2003-03,1,3.6430000000000002,3
7607,2000,2004-03,1,3.6039999999999996,3
7972,2000,2005-03,1,3.085,3
8337,2000,2006-03,1,2.5610000000000004,3
8702,2000,2007-03,1,3.055,3
9068,2000,2008-03,1,4.104,3
9433,2000,2009-03,1,3.09,3
6147,2000,2000-03,2,3.025,3
6512,2000,2001-03,2,3.8360000000000003,3
6877,2000,2002-03,2,3.074,3
7242,2000,2003-03,2,3.647,3
7608,2000,2004-03,2,3.6910000000000003,3
7973,2000,2005-03,2,3.167,3
8338,2000,2006-03,2,2.622,3
8703,2000,2007-03,2,3.0860000000000003,3
9069,2000,2008-03,2,4.166,3
9434,2000,2009-03,2,3.2539999999999996,3
6148,2000,2000-03,3,3.175,3
6513,2000,2001-03,3,3.8539999999999996,3
6878,2000,2002-03,3,3.138,3
7243,2000,2003-03,3,3.655,3
7609,2000,2004-03,3,3.7680000000000002,3
7974,2000,2005-03,3,3.2089999999999996,3
8339,2000,2006-03,3,2.5810000000000004,3
8704,2000,2007-03,3,3.2030000000000003,3
9070,2000,2008-03,3,4.252,3
9435,2000,2009-03,3,3.287,3
6149,2000,2000-03,4,3.284,3
6514,2000,2001-03,4,3.87,3
6879,2000,2002-03,4,3.154,3
7244,2000,2003-03,4,3.722,3
7610,2000,2004-03,4,3.73,3
7975,2000,2005-03,4,3.2569999999999997,3
8340,2000,2006-03,4,2.543,3
8705,2000,2007-03,4,3.264,3
9071,2000,2008-03,4,4.3260000000000005,3
9436,2000,2009-03,4,3.3989999999999996,3
6150,2000,2000-03,5,3.3280000000000003,3
6515,2000,2001-03,5,3.9530000000000003,3
6880,2000,2002-03,5,3.142,3
7245,2000,2003-03,5,3.717,3
7611,2000,2004-03,5,3.813,3
7976,2000,2005-03,5,3.2689999999999997,3
8341,2000,2006-03,5,2.5780000000000003,3
8706,2000,2007-03,5,3.227,3
9072,2000,2008-03,5,4.37,3
9437,2000,2009-03,5,3.475,3
6151,2000,2000-03,6,3.333,3
6516,2000,2001-03,6,4.027,3
6881,2000,2002-03,6,3.227,3
7246,2000,2003-03,6,3.7510000000000003,3
7612,2000,2004-03,6,3.862,3
7977,2000,2005-03,6,3.304,3
8342,2000,2006-03,6,2.62,3
8707,2000,2007-03,6,3.233,3
9073,2000,2008-03,6,4.476,3
9438,2000,2009-03,6,3.532,3
6152,2000,2000-03,7,3.445,3
6517,2000,2001-03,7,4.13,3
6882,2000,2002-03,7,3.281,3
7247,2000,2003-03,7,3.7769999999999997,3
7613,2000,2004-03,7,3.8930000000000002,3
7978,2000,2005-03,7,3.471,3
8343,2000,2006-03,7,2.679,3
8708,2000,2007-03,7,3.285,3
9074,2000,2008-03,7,4.5,3
9439,2000,2009-03,7,3.64,3
6153,2000,2000-03,8,3.56,3
6518,2000,2001-03,8,4.215,3
6883,2000,2002-03,8,3.304,3
7248,2000,2003-03,8,3.813,3
7614,2000,2004-03,8,3.93,3
7979,2000,2005-03,8,3.565,3
8344,2000,2006-03,8,2.7230000000000003,3
8709,2000,2007-03,8,3.41,3
9075,2000,2008-03,8,4.53,3
9440,2000,2009-03,8,3.719,3
6154,2000,2000-03,9,3.636,3
6519,2000,2001-03,9,4.268,3
6884,2000,2002-03,9,3.38,3
7249,2000,2003-03,9,3.888,3
7615,2000,2004-03,9,3.984,3
7980,2000,2005-03,9,3.513,3
8345,2000,2006-03,9,2.815,3
8710,2000,2007-03,9,3.4610000000000003,3
9076,2000,2008-03,9,4.633,3
9441,2000,2009-03,9,3.694,3
6155,2000,2000-03,10,3.694,3
6520,2000,2001-03,10,4.4239999999999995,3
6885,2000,2002-03,10,3.443,3
7250,2000,2003-03,10,3.975,3
7616,2000,2004-03,10,4.052,3
7981,2000,2005-03,10,3.531,3
8346,2000,2006-03,10,2.818,3
8711,2000,2007-03,10,3.554,3
9077,2000,2008-03,10,4.734,3
9442,2000,2009-03,10,3.7569999999999997,3
6156,2000,2000-03,11,3.74,3
6521,2000,2001-03,11,4.493,3
6886,2000,2002-03,11,3.516,3
7251,2000,2003-03,11,4.034,3
7617,2000,2004-03,11,4.157,3
7982,2000,2005-03,11,3.597,3
8347,2000,2006-03,11,2.8810000000000002,3
8712,2000,2007-03,11,3.596,3
9078,2000,2008-03,11,4.806,3
9443,2000,2009-03,11,3.907,3
6157,2000,2000-03,12,3.787,3
6522,2000,2001-03,12,4.524,3
6887,2000,2002-03,12,3.6460000000000004,3
7252,2000,2003-03,12,4.064,3
7618,2000,2004-03,12,4.188,3
7983,2000,2005-03,12,3.676,3
8348,2000,2006-03,12,2.906,3
8713,2000,2007-03,12,3.6189999999999998,3
9079,2000,2008-03,12,4.864,3
9444,2000,2009-03,12,3.9,3
6158,2000,2000-03,13,3.79,3
6523,2000,2001-03,13,4.593999999999999,3
6888,2000,2002-03,13,3.673,3
7253,2000,2003-03,13,4.16,3
7619,2000,2004-03,13,4.242,3
7984,2000,2005-03,13,3.83,3
8349,2000,2006-03,13,2.892,3
8714,2000,2007-03,13,3.655,3
9080,2000,2008-03,13,4.93,3
9445,2000,2009-03,13,3.9819999999999998,3
6159,2000,2000-03,14,3.852,3
6524,2000,2001-03,14,4.69,3
6889,2000,2002-03,14,3.697,3
7254,2000,2003-03,14,4.218,3
7620,2000,2004-03,14,4.4510000000000005,3
7985,2000,2005-03,14,3.842,3
8350,2000,2006-03,14,2.9160000000000004,3
8715,2000,2007-03,14,3.7310000000000003,3
9081,2000,2008-03,14,5.045,3
9446,2000,2009-03,14,4.171,3
6160,2000,2000-03,15,3.9560000000000004,3
6525,2000,2001-03,15,4.691,3
6890,2000,2002-03,15,3.639,3
7255,2000,2003-03,15,4.27,3
7621,2000,2004-03,15,4.408,3
7986,2000,2005-03,15,3.8760000000000003,3
8351,2000,2006-03,15,2.967,3
8716,2000,2007-03,15,3.8289999999999997,3
9082,2000,2008-03,15,5.119,3
9447,2000,2009-03,15,4.205,3
6161,2000,2000-03,16,4.029,3
6526,2000,2001-03,16,4.757,3
6891,2000,2002-03,16,3.6639999999999997,3
7256,2000,2003-03,16,4.353,3
7622,2000,2004-03,16,4.552,3
7987,2000,2005-03,16,3.978,3
8352,2000,2006-03,16,3.005,3
8717,2000,2007-03,16,3.793,3
9083,2000,2008-03,16,5.216,3
9448,2000,2009-03,16,4.331,3
6162,2000,2000-03,17,4.103,3
6527,2000,2001-03,17,4.8389999999999995,3
6892,2000,2002-03,17,3.775,3
7257,2000,2003-03,17,4.36,3
7623,2000,2004-03,17,4.618,3
7988,2000,2005-03,17,4.07,3
8353,2000,2006-03,17,3.085,3
8718,2000,2007-03,17,3.853,3
9084,2000,2008-03,17,5.312,3
9449,2000,2009-03,17,4.421,3
6163,2000,2000-03,18,4.232,3
6528,2000,2001-03,18,4.851,3
6893,2000,2002-03,18,3.802,3
7258,2000,2003-03,18,4.485,3
7624,2000,2004-03,18,4.685,3
7989,2000,2005-03,18,4.212,3
8354,2000,2006-03,18,3.154,3
8719,2000,2007-03,18,3.897,3
9085,2000,2008-03,18,5.391,3
9450,2000,2009-03,18,4.563,3
6164,2000,2000-03,19,4.32,3
6529,2000,2001-03,19,4.919,3
6894,2000,2002-03,19,3.884,3
7259,2000,2003-03,19,4.538,3
7625,2000,2004-03,19,4.752,3
7990,2000,2005-03,19,4.306,3
8355,2000,2006-03,19,3.228,3
8720,2000,2007-03,19,3.908,3
9086,2000,2008-03,19,5.466,3
9451,2000,2009-03,19,4.894,3
6165,2000,2000-03,20,4.373,3
6530,2000,2001-03,20,5.0089999999999995,3
6895,2000,2002-03,20,3.89,3
7260,2000,2003-03,20,4.638,3
7626,2000,2004-03,20,4.795,3
7991,2000,2005-03,20,4.3069999999999995,3
8356,2000,2006-03,20,3.335,3
8721,2000,2007-03,20,3.9360000000000004,3
9087,2000,2008-03,20,5.664,3
9452,2000,2009-03,20,4.997,3
6166,2000,2000-03,21,4.449,3
6531,2000,2001-03,21,5.064,3
6896,2000,2002-03,21,3.951,3
7261,2000,2003-03,21,4.748,3
7627,2000,2004-03,21,4.8389999999999995,3
7992,2000,2005-03,21,4.428,3
8357,2000,2006-03,21,3.3930000000000002,3
8722,2000,2007-03,21,3.9930000000000003,3
9088,2000,2008-03,21,5.872999999999999,3
9453,2000,2009-03,21,4.981,3
6167,2000,2000-03,22,4.494,3
6532,2000,2001-03,22,5.101,3
6897,2000,2002-03,22,4.013,3
7262,2000,2003-03,22,4.92,3
7628,2000,2004-03,22,4.907,3
7993,2000,2005-03,22,4.501,3
8358,2000,2006-03,22,3.458,3
