time,Year,Month,Day,SIE
11/2/20,2020,11,2,17-Jan-00
11/3/20,2020,11,3,17-Jan-00
11/4/20,2020,11,4,17-Jan-00
11/5/20,2020,11,5,17-Jan-00
11/6/20,2020,11,6,17-Jan-00
11/7/20,2020,11,7,17-Jan-00
11/8/20,2020,11,8,17-Jan-00
11/9/20,2020,11,9,16-Jan-00
11/10/20,2020,11,10,16-Jan-00
11/11/20,2020,11,11,16-Jan-00
11/12/20,2020,11,12,16-Jan-00
13/11/2020,2020,11,13,16-Jan-00
14/11/2020,2020,11,14,16-Jan-00
15/11/2020,2020,11,15,16-Jan-00
16/11/2020,2020,11,16,16-Jan-00
17/11/2020,2020,11,17,16-Jan-00
18/11/2020,2020,11,18,16-Jan-00
19/11/2020,2020,11,19,16-Jan-00
20/11/2020,2020,11,20,15-Jan-00
21/11/2020,2020,11,21,15-Jan-00
22/11/2020,2020,11,22,15-Jan-00
23/11/2020,2020,11,23,15-Jan-00
24/11/2020,2020,11,24,15-Jan-00
25/11/2020,2020,11,25,15-Jan-00
26/11/2020,2020,11,26,14-Jan-00
27/11/2020,2020,11,27,14-Jan-00
28/11/2020,2020,11,28,14-Jan-00
29/11/2020,2020,11,29,14-Jan-00
30/11/2020,2020,11,30,14-Jan-00
12/1/20,2020,12,1,13-Jan-00
12/2/20,2020,12,2,13-Jan-00
12/3/20,2020,12,3,13-Jan-00
12/4/20,2020,12,4,13-Jan-00
12/5/20,2020,12,5,13-Jan-00
12/6/20,2020,12,6,13-Jan-00
12/7/20,2020,12,7,12-Jan-00
12/8/20,2020,12,8,12-Jan-00
12/9/20,2020,12,9,12-Jan-00
12/10/20,2020,12,10,12-Jan-00
12/11/20,2020,12,11,11-Jan-00
12/12/20,2020,12,12,11-Jan-00
13/12/2020,2020,12,13,11-Jan-00
14/12/2020,2020,12,14,11-Jan-00
15/12/2020,2020,12,15,11-Jan-00
16/12/2020,2020,12,16,10-Jan-00
17/12/2020,2020,12,17,10-Jan-00
18/12/2020,2020,12,18,10-Jan-00
19/12/2020,2020,12,19,9-Jan-00
20/12/2020,2020,12,20,9-Jan-00
21/12/2020,2020,12,21,9-Jan-00
22/12/2020,2020,12,22,9-Jan-00
23/12/2020,2020,12,23,8-Jan-00
24/12/2020,2020,12,24,8-Jan-00
25/12/2020,2020,12,25,8-Jan-00
26/12/2020,2020,12,26,7-Jan-00
27/12/2020,2020,12,27,7-Jan-00
28/12/2020,2020,12,28,7-Jan-00
29/12/2020,2020,12,29,7-Jan-00
30/12/2020,2020,12,30,6-Jan-00
31/12/2020,2020,12,31,6-Jan-00
1/1/21,2021,1,1,6-Jan-00
1/2/21,2021,1,2,6-Jan-00
1/3/21,2021,1,3,6-Jan-00
1/4/21,2021,1,4,6-Jan-00
1/5/21,2021,1,5,6-Jan-00
1/6/21,2021,1,6,5-Jan-00
1/7/21,2021,1,7,5-Jan-00
1/8/21,2021,1,8,5-Jan-00
1/9/21,2021,1,9,5-Jan-00
1/10/21,2021,1,10,5-Jan-00
1/11/21,2021,1,11,5-Jan-00
1/12/21,2021,1,12,5-Jan-00
13/1/2021,2021,1,13,5-Jan-00
14/1/2021,2021,1,14,4-Jan-00
15/1/2021,2021,1,15,4-Jan-00
16/1/2021,2021,1,16,4-Jan-00
17/1/2021,2021,1,17,4-Jan-00
18/1/2021,2021,1,18,4-Jan-00
19/1/2021,2021,1,19,4-Jan-00
20/1/2021,2021,1,20,4-Jan-00
21/1/2021,2021,1,21,4-Jan-00
22/1/2021,2021,1,22,3-Jan-00
23/1/2021,2021,1,23,3-Jan-00
24/1/2021,2021,1,24,3-Jan-00
25/1/2021,2021,1,25,3-Jan-00
26/1/2021,2021,1,26,3-Jan-00
27/1/2021,2021,1,27,3-Jan-00
28/1/2021,2021,1,28,3-Jan-00
29/1/2021,2021,1,29,3-Jan-00
30/1/2021,2021,1,30,3-Jan-00
31/1/2021,2021,1,31,3-Jan-00
2/1/21,2021,2,1,3-Jan-00
2/2/21,2021,2,2,3-Jan-00
2/3/21,2021,2,3,3-Jan-00
2/4/21,2021,2,4,3-Jan-00
2/5/21,2021,2,5,3-Jan-00
2/6/21,2021,2,6,3-Jan-00
2/7/21,2021,2,7,2-Jan-00
2/8/21,2021,2,8,3-Jan-00
2/9/21,2021,2,9,2-Jan-00
2/10/21,2021,2,10,2-Jan-00
2/11/21,2021,2,11,2-Jan-00
2/12/21,2021,2,12,2-Jan-00
13/2/2021,2021,2,13,2-Jan-00
14/2/2021,2021,2,14,2-Jan-00
15/2/2021,2021,2,15,2-Jan-00
16/2/2021,2021,2,16,2-Jan-00
17/2/2021,2021,2,17,2-Jan-00
18/2/2021,2021,2,18,2-Jan-00
19/2/2021,2021,2,19,2-Jan-00
20/2/2021,2021,2,20,2-Jan-00
21/2/2021,2021,2,21,2-Jan-00
22/2/2021,2021,2,22,2-Jan-00
23/2/2021,2021,2,23,2-Jan-00
24/2/2021,2021,2,24,2-Jan-00
25/2/2021,2021,2,25,2-Jan-00
26/2/2021,2021,2,26,2-Jan-00
27/2/2021,2021,2,27,2-Jan-00
28/2/2021,2021,2,28,3-Jan-00
3/1/21,2021,3,1,3-Jan-00
3/2/21,2021,3,2,3-Jan-00
3/3/21,2021,3,3,3-Jan-00
3/4/21,2021,3,4,3-Jan-00
3/5/21,2021,3,5,3-Jan-00
3/6/21,2021,3,6,3-Jan-00
3/7/21,2021,3,7,3-Jan-00
3/8/21,2021,3,8,3-Jan-00
3/9/21,2021,3,9,4-Jan-00
3/10/21,2021,3,10,4-Jan-00
3/11/21,2021,3,11,4-Jan-00
3/12/21,2021,3,12,4-Jan-00
13/3/2021,2021,3,13,4-Jan-00
14/3/2021,2021,3,14,4-Jan-00
15/3/2021,2021,3,15,4-Jan-00
16/3/2021,2021,3,16,4-Jan-00
17/3/2021,2021,3,17,4-Jan-00
18/3/2021,2021,3,18,4-Jan-00
19/3/2021,2021,3,19,4-Jan-00
20/3/2021,2021,3,20,4-Jan-00
21/3/2021,2021,3,21,4-Jan-00
22/3/2021,2021,3,22,4-Jan-00
23/3/2021,2021,3,23,5-Jan-00
24/3/2021,2021,3,24,5-Jan-00
25/3/2021,2021,3,25,5-Jan-00
26/3/2021,2021,3,26,5-Jan-00
27/3/2021,2021,3,27,5-Jan-00
28/3/2021,2021,3,28,5-Jan-00
29/3/2021,2021,3,29,5-Jan-00
30/3/2021,2021,3,30,5-Jan-00
31/3/2021,2021,3,31,5-Jan-00
4/1/21,2021,4,1,5-Jan-00
4/2/21,2021,4,2,5-Jan-00
4/3/21,2021,4,3,5-Jan-00
4/4/21,2021,4,4,6-Jan-00
4/5/21,2021,4,5,6-Jan-00
4/6/21,2021,4,6,6-Jan-00
4/7/21,2021,4,7,6-Jan-00
4/8/21,2021,4,8,6-Jan-00
4/9/21,2021,4,9,6-Jan-00
4/10/21,2021,4,10,6-Jan-00
4/11/21,2021,4,11,6-Jan-00
4/12/21,2021,4,12,6-Jan-00
13/4/2021,2021,4,13,6-Jan-00
14/4/2021,2021,4,14,6-Jan-00
15/4/2021,2021,4,15,7-Jan-00
16/4/2021,2021,4,16,7-Jan-00
17/4/2021,2021,4,17,7-Jan-00
18/4/2021,2021,4,18,7-Jan-00
19/4/2021,2021,4,19,7-Jan-00
20/4/2021,2021,4,20,7-Jan-00
21/4/2021,2021,4,21,7-Jan-00
22/4/2021,2021,4,22,7-Jan-00
23/4/2021,2021,4,23,7-Jan-00
24/4/2021,2021,4,24,7-Jan-00
25/4/2021,2021,4,25,8-Jan-00
26/4/2021,2021,4,26,8-Jan-00
27/4/2021,2021,4,27,8-Jan-00
28/4/2021,2021,4,28,8-Jan-00
29/4/2021,2021,4,29,8-Jan-00
30/4/2021,2021,4,30,8-Jan-00
5/1/21,2021,5,1,8-Jan-00
5/2/21,2021,5,2,8-Jan-00
5/3/21,2021,5,3,9-Jan-00
5/4/21,2021,5,4,9-Jan-00
5/5/21,2021,5,5,9-Jan-00
5/6/21,2021,5,6,9-Jan-00
5/7/21,2021,5,7,9-Jan-00
5/8/21,2021,5,8,9-Jan-00
5/9/21,2021,5,9,9-Jan-00
5/10/21,2021,5,10,9-Jan-00
5/11/21,2021,5,11,10-Jan-00
5/12/21,2021,5,12,10-Jan-00
13/5/2021,2021,5,13,10-Jan-00
14/5/2021,2021,5,14,10-Jan-00
15/5/2021,2021,5,15,10-Jan-00
16/5/2021,2021,5,16,10-Jan-00
17/5/2021,2021,5,17,10-Jan-00
18/5/2021,2021,5,18,10-Jan-00
19/5/2021,2021,5,19,10-Jan-00
20/5/2021,2021,5,20,10-Jan-00
21/5/2021,2021,5,21,10-Jan-00
22/5/2021,2021,5,22,10-Jan-00
23/5/2021,2021,5,23,11-Jan-00
24/5/2021,2021,5,24,11-Jan-00
25/5/2021,2021,5,25,11-Jan-00
26/5/2021,2021,5,26,11-Jan-00
27/5/2021,2021,5,27,11-Jan-00
28/5/2021,2021,5,28,11-Jan-00
29/5/2021,2021,5,29,11-Jan-00
30/5/2021,2021,5,30,11-Jan-00
31/5/2021,2021,5,31,11-Jan-00
6/1/21,2021,6,1,11-Jan-00
6/2/21,2021,6,2,12-Jan-00
6/3/21,2021,6,3,12-Jan-00
6/4/21,2021,6,4,12-Jan-00
6/5/21,2021,6,5,12-Jan-00
6/6/21,2021,6,6,12-Jan-00
6/7/21,2021,6,7,12-Jan-00
6/8/21,2021,6,8,12-Jan-00
6/9/21,2021,6,9,12-Jan-00
6/10/21,2021,6,10,12-Jan-00
6/11/21,2021,6,11,13-Jan-00
6/12/21,2021,6,12,13-Jan-00
13/6/2021,2021,6,13,13-Jan-00
14/6/2021,2021,6,14,13-Jan-00
15/6/2021,2021,6,15,13-Jan-00
16/6/2021,2021,6,16,13-Jan-00
17/6/2021,2021,6,17,13-Jan-00
18/6/2021,2021,6,18,13-Jan-00
19/6/2021,2021,6,19,13-Jan-00
20/6/2021,2021,6,20,13-Jan-00
21/6/2021,2021,6,21,14-Jan-00
22/6/2021,2021,6,22,14-Jan-00
23/6/2021,2021,6,23,14-Jan-00
24/6/2021,2021,6,24,14-Jan-00
25/6/2021,2021,6,25,14-Jan-00
26/6/2021,2021,6,26,14-Jan-00
27/6/2021,2021,6,27,14-Jan-00
28/6/2021,2021,6,28,14-Jan-00
29/6/2021,2021,6,29,14-Jan-00
30/6/2021,2021,6,30,14-Jan-00
7/1/21,2021,7,1,15-Jan-00
7/2/21,2021,7,2,15-Jan-00
7/3/21,2021,7,3,15-Jan-00
7/4/21,2021,7,4,15-Jan-00
7/5/21,2021,7,5,15-Jan-00
7/6/21,2021,7,6,15-Jan-00
7/7/21,2021,7,7,15-Jan-00
7/8/21,2021,7,8,15-Jan-00
7/9/21,2021,7,9,15-Jan-00
7/10/21,2021,7,10,15-Jan-00
7/11/21,2021,7,11,15-Jan-00
7/12/21,2021,7,12,15-Jan-00
13/7/2021,2021,7,13,16-Jan-00
14/7/2021,2021,7,14,16-Jan-00
15/7/2021,2021,7,15,16-Jan-00
16/7/2021,2021,7,16,16-Jan-00
17/7/2021,2021,7,17,16-Jan-00
18/7/2021,2021,7,18,16-Jan-00
19/7/2021,2021,7,19,16-Jan-00
20/7/2021,2021,7,20,16-Jan-00
21/7/2021,2021,7,21,16-Jan-00
22/7/2021,2021,7,22,17-Jan-00
23/7/2021,2021,7,23,17-Jan-00
24/7/2021,2021,7,24,17-Jan-00
25/7/2021,2021,7,25,17-Jan-00
26/7/2021,2021,7,26,17-Jan-00
27/7/2021,2021,7,27,17-Jan-00
28/7/2021,2021,7,28,17-Jan-00
29/7/2021,2021,7,29,17-Jan-00
30/7/2021,2021,7,30,17-Jan-00
31/7/2021,2021,7,31,17-Jan-00
8/1/21,2021,8,1,17-Jan-00
8/2/21,2021,8,2,17-Jan-00
8/3/21,2021,8,3,17-Jan-00
8/4/21,2021,8,4,17-Jan-00
8/5/21,2021,8,5,17-Jan-00
8/6/21,2021,8,6,17-Jan-00
8/7/21,2021,8,7,17-Jan-00
8/8/21,2021,8,8,17-Jan-00
8/9/21,2021,8,9,17-Jan-00
8/10/21,2021,8,10,17-Jan-00
8/11/21,2021,8,11,17-Jan-00
8/12/21,2021,8,12,17-Jan-00
13/8/2021,2021,8,13,18-Jan-00
14/8/2021,2021,8,14,18-Jan-00
15/8/2021,2021,8,15,18-Jan-00
16/8/2021,2021,8,16,18-Jan-00
17/8/2021,2021,8,17,18-Jan-00
18/8/2021,2021,8,18,18-Jan-00
19/8/2021,2021,8,19,18-Jan-00
20/8/2021,2021,8,20,18-Jan-00
21/8/2021,2021,8,21,18-Jan-00
22/8/2021,2021,8,22,18-Jan-00
23/8/2021,2021,8,23,18-Jan-00
24/8/2021,2021,8,24,18-Jan-00
25/8/2021,2021,8,25,18-Jan-00
26/8/2021,2021,8,26,18-Jan-00
27/8/2021,2021,8,27,18-Jan-00
28/8/2021,2021,8,28,18-Jan-00
29/8/2021,2021,8,29,18-Jan-00
30/8/2021,2021,8,30,18-Jan-00
31/8/2021,2021,8,31,18-Jan-00
9/1/21,2021,9,1,18-Jan-00
9/2/21,2021,9,2,18-Jan-00
9/3/21,2021,9,3,18-Jan-00
9/4/21,2021,9,4,18-Jan-00
9/5/21,2021,9,5,18-Jan-00
9/6/21,2021,9,6,18-Jan-00
9/7/21,2021,9,7,18-Jan-00
9/8/21,2021,9,8,18-Jan-00
9/9/21,2021,9,9,18-Jan-00
9/10/21,2021,9,10,18-Jan-00
9/11/21,2021,9,11,18-Jan-00
9/12/21,2021,9,12,18-Jan-00
13/9/2021,2021,9,13,18-Jan-00
14/9/2021,2021,9,14,18-Jan-00
15/9/2021,2021,9,15,18-Jan-00
16/9/2021,2021,9,16,18-Jan-00
17/9/2021,2021,9,17,18-Jan-00
18/9/2021,2021,9,18,18-Jan-00
19/9/2021,2021,9,19,18-Jan-00
20/9/2021,2021,9,20,18-Jan-00
21/9/2021,2021,9,21,18-Jan-00
22/9/2021,2021,9,22,18-Jan-00
23/9/2021,2021,9,23,18-Jan-00
24/9/2021,2021,9,24,18-Jan-00
25/9/2021,2021,9,25,18-Jan-00
26/9/2021,2021,9,26,18-Jan-00
27/9/2021,2021,9,27,18-Jan-00
28/9/2021,2021,9,28,18-Jan-00
29/9/2021,2021,9,29,18-Jan-00
30/9/2021,2021,9,30,18-Jan-00
10/1/21,2021,10,1,18-Jan-00
10/2/21,2021,10,2,18-Jan-00
10/3/21,2021,10,3,18-Jan-00
10/4/21,2021,10,4,18-Jan-00
10/5/21,2021,10,5,18-Jan-00
10/6/21,2021,10,6,17-Jan-00
10/7/21,2021,10,7,17-Jan-00
10/8/21,2021,10,8,17-Jan-00
10/9/21,2021,10,9,17-Jan-00
10/10/21,2021,10,10,17-Jan-00
10/11/21,2021,10,11,17-Jan-00
10/12/21,2021,10,12,17-Jan-00
13/10/2021,2021,10,13,17-Jan-00
14/10/2021,2021,10,14,17-Jan-00
15/10/2021,2021,10,15,17-Jan-00
16/10/2021,2021,10,16,17-Jan-00
17/10/2021,2021,10,17,17-Jan-00
18/10/2021,2021,10,18,17-Jan-00
19/10/2021,2021,10,19,17-Jan-00
20/10/2021,2021,10,20,17-Jan-00
21/10/2021,2021,10,21,17-Jan-00
22/10/2021,2021,10,22,17-Jan-00
23/10/2021,2021,10,23,17-Jan-00
24/10/2021,2021,10,24,17-Jan-00
25/10/2021,2021,10,25,17-Jan-00
26/10/2021,2021,10,26,17-Jan-00
27/10/2021,2021,10,27,17-Jan-00
28/10/2021,2021,10,28,17-Jan-00
29/10/2021,2021,10,29,16-Jan-00
30/10/2021,2021,10,30,16-Jan-00
31/10/2021,2021,10,31,16-Jan-00
11/1/21,2021,11,1,16-Jan-00
11/2/21,2021,11,2,16-Jan-00
11/3/21,2021,11,3,16-Jan-00
11/4/21,2021,11,4,16-Jan-00
11/5/21,2021,11,5,16-Jan-00
11/6/21,2021,11,6,16-Jan-00
11/7/21,2021,11,7,16-Jan-00
11/8/21,2021,11,8,16-Jan-00
11/9/21,2021,11,9,15-Jan-00
11/10/21,2021,11,10,15-Jan-00
11/11/21,2021,11,11,15-Jan-00
11/12/21,2021,11,12,15-Jan-00
13/11/2021,2021,11,13,15-Jan-00
14/11/2021,2021,11,14,15-Jan-00
15/11/2021,2021,11,15,15-Jan-00
16/11/2021,2021,11,16,15-Jan-00
17/11/2021,2021,11,17,14-Jan-00
18/11/2021,2021,11,18,14-Jan-00
19/11/2021,2021,11,19,14-Jan-00
20/11/2021,2021,11,20,14-Jan-00
21/11/2021,2021,11,21,14-Jan-00
22/11/2021,2021,11,22,14-Jan-00
23/11/2021,2021,11,23,13-Jan-00
24/11/2021,2021,11,24,13-Jan-00
25/11/2021,2021,11,25,13-Jan-00
26/11/2021,2021,11,26,13-Jan-00
27/11/2021,2021,11,27,13-Jan-00
28/11/2021,2021,11,28,13-Jan-00
29/11/2021,2021,11,29,13-Jan-00
30/11/2021,2021,11,30,12-Jan-00
12/1/21,2021,12,1,12-Jan-00
12/2/21,2021,12,2,12-Jan-00
12/3/21,2021,12,3,12-Jan-00
12/4/21,2021,12,4,11-Jan-00
12/5/21,2021,12,5,11-Jan-00
12/6/21,2021,12,6,11-Jan-00
12/7/21,2021,12,7,11-Jan-00
12/8/21,2021,12,8,11-Jan-00
12/9/21,2021,12,9,11-Jan-00
12/10/21,2021,12,10,10-Jan-00
12/11/21,2021,12,11,10-Jan-00
12/12/21,2021,12,12,10-Jan-00
13/12/2021,2021,12,13,10-Jan-00
14/12/2021,2021,12,14,9-Jan-00
15/12/2021,2021,12,15,9-Jan-00
16/12/2021,2021,12,16,9-Jan-00
17/12/2021,2021,12,17,9-Jan-00
18/12/2021,2021,12,18,8-Jan-00
19/12/2021,2021,12,19,8-Jan-00
20/12/2021,2021,12,20,8-Jan-00
21/12/2021,2021,12,21,7-Jan-00
22/12/2021,2021,12,22,7-Jan-00
23/12/2021,2021,12,23,7-Jan-00
24/12/2021,2021,12,24,6-Jan-00
25/12/2021,2021,12,25,6-Jan-00
26/12/2021,2021,12,26,6-Jan-00
27/12/2021,2021,12,27,6-Jan-00
28/12/2021,2021,12,28,6-Jan-00
29/12/2021,2021,12,29,6-Jan-00
30/12/2021,2021,12,30,5-Jan-00
31/12/2021,2021,12,31,5-Jan-00
1/1/22,2022,1,1,5-Jan-00
1/2/22,2022,1,2,5-Jan-00
1/3/22,2022,1,3,5-Jan-00
1/4/22,2022,1,4,4-Jan-00
1/5/22,2022,1,5,4-Jan-00
1/6/22,2022,1,6,4-Jan-00
1/7/22,2022,1,7,4-Jan-00
1/8/22,2022,1,8,4-Jan-00
1/9/22,2022,1,9,4-Jan-00
1/10/22,2022,1,10,4-Jan-00
1/11/22,2022,1,11,4-Jan-00
1/12/22,2022,1,12,4-Jan-00
13/1/2022,2022,1,13,4-Jan-00
14/1/2022,2022,1,14,4-Jan-00
15/1/2022,2022,1,15,3-Jan-00
16/1/2022,2022,1,16,3-Jan-00
17/1/2022,2022,1,17,3-Jan-00
18/1/2022,2022,1,18,3-Jan-00
19/1/2022,2022,1,19,3-Jan-00
20/1/2022,2022,1,20,3-Jan-00
21/1/2022,2022,1,21,3-Jan-00
22/1/2022,2022,1,22,3-Jan-00
23/1/2022,2022,1,23,3-Jan-00
24/1/2022,2022,1,24,3-Jan-00
25/1/2022,2022,1,25,3-Jan-00
26/1/2022,2022,1,26,2-Jan-00
27/1/2022,2022,1,27,2-Jan-00
28/1/2022,2022,1,28,2-Jan-00
29/1/2022,2022,1,29,2-Jan-00
30/1/2022,2022,1,30,2-Jan-00
31/1/2022,2022,1,31,2-Jan-00
2/1/22,2022,2,1,2-Jan-00
2/2/22,2022,2,2,2-Jan-00
2/3/22,2022,2,3,2-Jan-00
2/4/22,2022,2,4,2-Jan-00
2/5/22,2022,2,5,2-Jan-00
2/6/22,2022,2,6,2-Jan-00
2/7/22,2022,2,7,2-Jan-00
2/8/22,2022,2,8,2-Jan-00
2/9/22,2022,2,9,2-Jan-00
2/10/22,2022,2,10,2-Jan-00
2/11/22,2022,2,11,2-Jan-00
2/12/22,2022,2,12,2-Jan-00
13/2/2022,2022,2,13,2-Jan-00
14/2/2022,2022,2,14,2-Jan-00
15/2/2022,2022,2,15,2-Jan-00
16/2/2022,2022,2,16,1-Jan-00
17/2/2022,2022,2,17,2-Jan-00
18/2/2022,2022,2,18,1-Jan-00
19/2/2022,2022,2,19,1-Jan-00
20/2/2022,2022,2,20,1-Jan-00
21/2/2022,2022,2,21,1-Jan-00
22/2/2022,2022,2,22,1-Jan-00
23/2/2022,2022,2,23,1-Jan-00
24/2/2022,2022,2,24,1-Jan-00
25/2/2022,2022,2,25,1-Jan-00
26/2/2022,2022,2,26,1-Jan-00
27/2/2022,2022,2,27,1-Jan-00
28/2/2022,2022,2,28,1-Jan-00
3/1/22,2022,3,1,1-Jan-00
3/2/22,2022,3,2,2-Jan-00
3/3/22,2022,3,3,2-Jan-00
3/4/22,2022,3,4,2-Jan-00
3/5/22,2022,3,5,2-Jan-00
3/6/22,2022,3,6,2-Jan-00
3/7/22,2022,3,7,2-Jan-00
3/8/22,2022,3,8,2-Jan-00
3/9/22,2022,3,9,2-Jan-00
3/10/22,2022,3,10,2-Jan-00
3/11/22,2022,3,11,2-Jan-00
3/12/22,2022,3,12,2-Jan-00
13/3/2022,2022,3,13,2-Jan-00
14/3/2022,2022,3,14,2-Jan-00
15/3/2022,2022,3,15,2-Jan-00
16/3/2022,2022,3,16,2-Jan-00
17/3/2022,2022,3,17,2-Jan-00
18/3/2022,2022,3,18,2-Jan-00
19/3/2022,2022,3,19,2-Jan-00
20/3/2022,2022,3,20,2-Jan-00
21/3/2022,2022,3,21,3-Jan-00
22/3/2022,2022,3,22,3-Jan-00
23/3/2022,2022,3,23,3-Jan-00
24/3/2022,2022,3,24,3-Jan-00
25/3/2022,2022,3,25,3-Jan-00
26/3/2022,2022,3,26,3-Jan-00
27/3/2022,2022,3,27,3-Jan-00
28/3/2022,2022,3,28,3-Jan-00
29/3/2022,2022,3,29,3-Jan-00
30/3/2022,2022,3,30,4-Jan-00
31/3/2022,2022,3,31,4-Jan-00
4/1/22,2022,4,1,4-Jan-00
4/2/22,2022,4,2,4-Jan-00
4/3/22,2022,4,3,4-Jan-00
4/4/22,2022,4,4,4-Jan-00
4/5/22,2022,4,5,4-Jan-00
4/6/22,2022,4,6,4-Jan-00
4/7/22,2022,4,7,4-Jan-00
4/8/22,2022,4,8,4-Jan-00
4/9/22,2022,4,9,5-Jan-00
4/10/22,2022,4,10,5-Jan-00
4/11/22,2022,4,11,5-Jan-00
4/12/22,2022,4,12,5-Jan-00
13/4/2022,2022,4,13,5-Jan-00
14/4/2022,2022,4,14,5-Jan-00
15/4/2022,2022,4,15,5-Jan-00
16/4/2022,2022,4,16,5-Jan-00
17/4/2022,2022,4,17,6-Jan-00
18/4/2022,2022,4,18,6-Jan-00
19/4/2022,2022,4,19,6-Jan-00
20/4/2022,2022,4,20,6-Jan-00
21/4/2022,2022,4,21,6-Jan-00
22/4/2022,2022,4,22,6-Jan-00
23/4/2022,2022,4,23,6-Jan-00
24/4/2022,2022,4,24,6-Jan-00
25/4/2022,2022,4,25,7-Jan-00
26/4/2022,2022,4,26,7-Jan-00
27/4/2022,2022,4,27,7-Jan-00
28/4/2022,2022,4,28,7-Jan-00
29/4/2022,2022,4,29,7-Jan-00
30/4/2022,2022,4,30,7-Jan-00
5/1/22,2022,5,1,7-Jan-00
5/2/22,2022,5,2,7-Jan-00
5/3/22,2022,5,3,7-Jan-00
5/4/22,2022,5,4,8-Jan-00
5/5/22,2022,5,5,8-Jan-00
5/6/22,2022,5,6,8-Jan-00
5/7/22,2022,5,7,8-Jan-00
5/8/22,2022,5,8,8-Jan-00
5/9/22,2022,5,9,8-Jan-00
5/10/22,2022,5,10,8-Jan-00
5/11/22,2022,5,11,8-Jan-00
5/12/22,2022,5,12,8-Jan-00
13/5/2022,2022,5,13,9-Jan-00
14/5/2022,2022,5,14,9-Jan-00
15/5/2022,2022,5,15,9-Jan-00
16/5/2022,2022,5,16,9-Jan-00
17/5/2022,2022,5,17,9-Jan-00
18/5/2022,2022,5,18,9-Jan-00
19/5/2022,2022,5,19,9-Jan-00
20/5/2022,2022,5,20,9-Jan-00
21/5/2022,2022,5,21,9-Jan-00
22/5/2022,2022,5,22,9-Jan-00
23/5/2022,2022,5,23,10-Jan-00
24/5/2022,2022,5,24,10-Jan-00
25/5/2022,2022,5,25,10-Jan-00
26/5/2022,2022,5,26,10-Jan-00
27/5/2022,2022,5,27,10-Jan-00
28/5/2022,2022,5,28,10-Jan-00
29/5/2022,2022,5,29,10-Jan-00
30/5/2022,2022,5,30,10-Jan-00
31/5/2022,2022,5,31,10-Jan-00
6/1/22,2022,6,1,10-Jan-00
6/2/22,2022,6,2,10-Jan-00
6/3/22,2022,6,3,10-Jan-00
6/4/22,2022,6,4,11-Jan-00
6/5/22,2022,6,5,11-Jan-00
6/6/22,2022,6,6,11-Jan-00
6/7/22,2022,6,7,11-Jan-00
6/8/22,2022,6,8,11-Jan-00
6/9/22,2022,6,9,11-Jan-00
6/10/22,2022,6,10,11-Jan-00
6/11/22,2022,6,11,11-Jan-00
6/12/22,2022,6,12,11-Jan-00
13/6/2022,2022,6,13,11-Jan-00
14/6/2022,2022,6,14,12-Jan-00
15/6/2022,2022,6,15,12-Jan-00
16/6/2022,2022,6,16,12-Jan-00
17/6/2022,2022,6,17,12-Jan-00
18/6/2022,2022,6,18,12-Jan-00
19/6/2022,2022,6,19,12-Jan-00
20/6/2022,2022,6,20,12-Jan-00
21/6/2022,2022,6,21,12-Jan-00
22/6/2022,2022,6,22,12-Jan-00
23/6/2022,2022,6,23,12-Jan-00
24/6/2022,2022,6,24,12-Jan-00
25/6/2022,2022,6,25,12-Jan-00
26/6/2022,2022,6,26,13-Jan-00
27/6/2022,2022,6,27,13-Jan-00
28/6/2022,2022,6,28,13-Jan-00
29/6/2022,2022,6,29,13-Jan-00
30/6/2022,2022,6,30,13-Jan-00
7/1/22,2022,7,1,13-Jan-00
7/2/22,2022,7,2,13-Jan-00
7/3/22,2022,7,3,13-Jan-00
7/4/22,2022,7,4,13-Jan-00
7/5/22,2022,7,5,14-Jan-00
7/6/22,2022,7,6,14-Jan-00
7/7/22,2022,7,7,14-Jan-00
7/8/22,2022,7,8,14-Jan-00
7/9/22,2022,7,9,14-Jan-00
7/10/22,2022,7,10,14-Jan-00
7/11/22,2022,7,11,14-Jan-00
7/12/22,2022,7,12,14-Jan-00
13/7/2022,2022,7,13,14-Jan-00
14/7/2022,2022,7,14,14-Jan-00
15/7/2022,2022,7,15,14-Jan-00
16/7/2022,2022,7,16,14-Jan-00
17/7/2022,2022,7,17,15-Jan-00
18/7/2022,2022,7,18,15-Jan-00
19/7/2022,2022,7,19,15-Jan-00
20/7/2022,2022,7,20,15-Jan-00
21/7/2022,2022,7,21,15-Jan-00
22/7/2022,2022,7,22,15-Jan-00
23/7/2022,2022,7,23,15-Jan-00
24/7/2022,2022,7,24,15-Jan-00
25/7/2022,2022,7,25,15-Jan-00
26/7/2022,2022,7,26,15-Jan-00
27/7/2022,2022,7,27,15-Jan-00
28/7/2022,2022,7,28,15-Jan-00
29/7/2022,2022,7,29,15-Jan-00
30/7/2022,2022,7,30,15-Jan-00
31/7/2022,2022,7,31,16-Jan-00
8/1/22,2022,8,1,16-Jan-00
8/2/22,2022,8,2,16-Jan-00
8/3/22,2022,8,3,16-Jan-00
8/4/22,2022,8,4,16-Jan-00
8/5/22,2022,8,5,16-Jan-00
8/6/22,2022,8,6,16-Jan-00
8/7/22,2022,8,7,16-Jan-00
8/8/22,2022,8,8,16-Jan-00
8/9/22,2022,8,9,16-Jan-00
8/10/22,2022,8,10,16-Jan-00
